Order_ID,Order_Date,Region,Sales_Channel,Product_Category,Payment_Method,Units_Sold,Unit_Price,Discount,Customer_Rating,Delivery_Days,Inventory_Available,Gross_Sales,Net_Sales,Cost,Profit,Profit_Margin
RET-50665,2024-06-23 04:14:40.978865408,North,Online,Office Supplies,UPI,5,693.42,0.15,4.2,4.0,91,3467.1,2947.04,1752.17,1194.87,40.54
RET-50666,2024-06-23 23:43:58.932146832,West,Online,Electronics,UPI,6,573.29,0.0,5.0,1.0,234,3439.74,3439.74,1884.05,1555.69,45.23
RET-50667,2024-06-24 19:13:16.885428256,West,Online,Office Supplies,Debit Card,8,822.74,0.05,4.7,4.0,182,6581.92,6252.82,5120.03,1132.79,18.12
RET-50668,2024-06-25 14:42:34.838709680,East,Store,Office Supplies,Debit Card,10,690.14,0.05,5.0,4.0,115,6901.4,6556.33,5058.46,1497.87,22.85
RET-50669,2024-06-26 10:11:52.791991104,East,Online,Office Supplies,Debit Card,8,1399.0,0.1,2.3,1.0,154,11192.0,10072.8,6039.71,4033.09,40.04
RET-50670,2024-06-27 05:41:10.745272528,East,Store,Beauty,Credit Card,10,3016.54,0.0,3.4,5.0,50,30165.4,30165.4,16821.87,13343.53,44.23
RET-50671,2024-06-28 01:10:28.698553952,South,Online,Office Supplies,Net Banking,12,1859.78,0.1,3.1,5.0,144,22317.36,20085.62,14294.94,5790.68,28.83
RET-50672,2024-06-28 20:39:46.651835376,East,Online,Beauty,Cash,6,1623.42,0.15,4.2,6.0,68,9740.52,8279.44,5684.4,2595.04,31.34
RET-50673,2024-06-29 16:09:04.605116800,South,Store,Office Supplies,Credit Card,12,804.42,0.05,4.2,3.0,53,9653.04,9170.39,6988.39,2182.0,23.79
RET-50674,2024-06-30 11:38:22.558398224,North,Store,Office Supplies,Net Banking,12,1025.92,0.05,3.2,5.0,121,12311.04,11695.49,8046.66,3648.83,31.2
RET-50675,2024-07-01 07:07:40.511679648,North,Wholesale,Electronics,UPI,14,1274.25,0.0,3.6,4.0,74,17839.5,17839.5,11034.03,6805.47,38.15
RET-50676,2024-07-02 02:36:58.464961072,East,Store,Office Supplies,Net Banking,7,1142.25,0.1,4.1,6.0,38,7995.75,7196.18,4493.18,2703.0,37.56
RET-50677,2024-07-02 22:06:16.418242488,East,Store,Electronics,Credit Card,12,1301.23,0.1,3.9,6.0,134,15614.76,14053.28,8207.44,5845.84,41.6
RET-50678,2024-07-03 17:35:34.371523912,North,Store,Office Supplies,UPI,14,542.35,0.1,4.0,3.0,190,7592.9,6833.61,3791.56,3042.05,44.52
RET-50679,2024-07-04 13:04:52.324805336,North,Online,Electronics,UPI,14,3717.09,0.1,3.7,5.0,128,52039.26,46835.33,28022.12,18813.21,40.17
RET-50680,2024-07-05 08:34:10.278086760,North,Store,Clothing,Cash,14,492.29,0.15,3.2,6.0,68,6892.06,5858.25,4182.18,1676.07,28.61
RET-50681,2024-07-06 04:03:28.231368184,East,Store,Clothing,UPI,6,1064.06,0.15,4.4,4.0,141,6384.36,5426.71,4443.11,983.6,18.13
RET-50682,2024-07-06 23:32:46.184649608,South,Store,Electronics,Cash,13,2000.81,0.0,3.1,6.0,31,26010.53,26010.53,20225.55,5784.98,22.24
RET-50683,2024-07-07 19:02:04.137931032,West,Online,Furniture,Debit Card,7,719.09,0.1,4.5,5.0,139,5033.63,4530.27,2492.04,2038.23,44.99
RET-50684,2024-07-08 14:31:22.091212456,East,Store,Office Supplies,Credit Card,13,2309.01,0.1,4.1,5.0,122,30017.13,27015.42,20200.37,6815.05,25.23
RET-50685,2024-07-09 10:00:40.044493880,West,Wholesale,Furniture,Credit Card,12,465.87,0.1,4.6,4.0,150,5590.44,5031.4,2634.49,2396.91,47.64
RET-50686,2024-07-10 05:29:57.997775304,East,Online,Clothing,Debit Card,3,718.44,0.05,4.6,3.0,96,2155.32,2047.55,1597.45,450.1,21.98
RET-50687,2024-07-11 00:59:15.951056728,East,Store,Furniture,Cash,2,252.46,0.0,3.0,1.0,68,504.92,504.92,288.46,216.46,42.87
RET-50688,2024-07-11 20:28:33.904338152,West,Online,Clothing,Debit Card,10,2276.53,0.15,3.2,1.0,24,22765.3,19350.5,12476.48,6874.02,35.52
RET-50689,2024-07-12 15:57:51.857619576,North,Online,Office Supplies,Debit Card,4,534.61,0.0,2.4,2.0,49,2138.44,2138.44,1134.44,1004.0,46.95
RET-50690,2024-07-13 11:27:09.810901000,South,Store,Furniture,Credit Card,11,739.86,0.1,3.0,5.0,119,8138.46,7324.61,4765.65,2558.96,34.94
RET-50691,2024-07-14 06:56:27.764182424,North,Online,Office Supplies,Cash,11,1906.27,0.2,3.3,3.0,150,20968.97,16775.18,13521.06,3254.12,19.4
RET-50692,2024-07-15 02:25:45.717463848,East,Online,Office Supplies,Debit Card,8,1447.27,0.1,4.5,4.0,61,11578.16,10420.34,8069.48,2350.86,22.56
RET-50693,2024-07-15 21:55:03.670745272,East,Online,Electronics,Debit Card,11,2309.04,0.0,4.3,5.0,120,25399.44,25399.44,15541.02,9858.42,38.81
RET-50694,2024-07-16 17:24:21.624026696,South,Store,Office Supplies,Net Banking,8,1759.81,0.15,2.8,1.0,36,14078.48,11966.71,6129.84,5836.87,48.78
RET-50695,2024-07-17 12:53:39.577308120,South,Store,Beauty,Credit Card,8,2060.74,0.1,4.5,4.0,105,16485.92,14837.33,10205.8,4631.53,31.22
RET-50696,2024-07-18 08:22:57.530589544,West,Store,Clothing,UPI,3,844.46,0.15,3.6,8.0,32,2533.38,2153.37,1564.66,588.71,27.34
RET-50697,2024-07-19 03:52:15.483870968,South,Online,Furniture,UPI,9,1091.08,0.05,4.1,4.0,66,9819.72,9328.73,7351.04,1977.69,21.2
RET-50698,2024-07-19 23:21:33.437152392,East,Online,Furniture,Net Banking,3,1863.94,0.15,4.0,3.0,165,5591.82,4753.05,3504.2,1248.85,26.27
RET-50699,2024-07-20 18:50:51.390433816,East,Online,Clothing,Cash,9,1880.11,0.1,3.8,4.0,180,16920.99,15228.89,11919.79,3309.1,21.73
RET-50700,2024-07-21 14:20:09.343715240,South,Wholesale,Beauty,Cash,11,2131.37,0.05,4.8,2.0,200,23445.07,22272.82,16296.93,5975.89,26.83
RET-50701,2024-07-22 09:49:27.296996664,East,Online,Clothing,UPI,11,700.56,0.05,3.0,5.0,129,7706.16,7320.85,4433.93,2886.92,39.43
RET-50702,2024-07-23 05:18:45.250278088,South,Online,Office Supplies,Net Banking,3,565.11,0.0,4.4,8.0,42,1695.33,1695.33,1376.0,319.33,18.84
RET-50703,2024-07-24 00:48:03.203559512,East,Store,Office Supplies,Cash,12,509.69,0.0,4.9,8.0,215,6116.28,6116.28,3515.71,2600.57,42.52
RET-50704,2024-07-24 20:17:21.156840936,South,Store,Office Supplies,Debit Card,11,847.0,0.0,3.7,1.0,180,9317.0,9317.0,5955.04,3361.96,36.08
RET-50705,2024-07-25 15:46:39.110122360,South,Store,Beauty,Debit Card,3,1078.72,0.0,3.6,4.0,68,3236.16,3236.16,2239.93,996.23,30.78
RET-50706,2024-07-26 11:15:57.063403784,East,Store,Electronics,Cash,2,530.39,0.15,3.3,6.0,167,1060.78,901.66,618.36,283.3,31.42
RET-50707,2024-07-27 06:45:15.016685208,North,Online,Office Supplies,Debit Card,10,1022.01,0.1,4.1,4.0,14,10220.1,9198.09,6556.77,2641.32,28.72
RET-50708,2024-07-28 02:14:32.969966632,West,Wholesale,Beauty,Net Banking,6,1736.21,0.05,4.2,8.0,142,10417.26,9896.4,6681.72,3214.68,32.48
RET-50709,2024-07-28 21:43:50.923248056,West,Online,Office Supplies,Debit Card,7,2190.33,0.1,4.2,3.0,14,15332.31,13799.08,7223.29,6575.79,47.65
RET-50710,2024-07-29 17:13:08.876529480,North,Online,Office Supplies,Credit Card,1,786.25,0.15,2.5,6.0,141,786.25,668.31,505.18,163.13,24.41
RET-50711,2024-07-30 12:42:26.829810904,South,Store,Office Supplies,UPI,4,1665.81,0.05,5.0,4.0,118,6663.24,6330.08,4547.66,1782.42,28.16
RET-50712,2024-07-31 08:11:44.783092328,South,Store,Electronics,Net Banking,10,502.36,0.05,4.6,3.0,179,5023.6,4772.42,2524.55,2247.87,47.1
RET-50713,2024-08-01 03:41:02.736373752,West,Online,Office Supplies,Net Banking,9,749.84,0.0,3.9,1.0,33,6748.56,6748.56,4741.02,2007.54,29.75
RET-50714,2024-08-01 23:10:20.689655176,East,Wholesale,Electronics,UPI,5,1234.13,0.0,4.3,5.0,61,6170.65,6170.65,3442.7,2727.95,44.21
RET-50715,2024-08-02 18:39:38.642936600,East,Online,Office Supplies,UPI,5,756.85,0.0,3.1,6.0,161,3784.25,3784.25,2479.82,1304.43,34.47
RET-50716,2024-08-03 14:08:56.596218024,South,Store,Clothing,Cash,7,694.15,0.1,4.3,6.0,78,4859.05,4373.15,2780.68,1592.47,36.41
RET-50717,2024-08-04 09:38:14.549499448,West,Online,Furniture,Credit Card,5,1370.81,0.1,3.5,6.0,34,6854.05,6168.64,3341.83,2826.81,45.83
RET-50718,2024-08-05 05:07:32.502780864,,Online,Office Supplies,Debit Card,5,604.55,0.1,4.2,5.0,129,3022.75,2720.48,1681.1,1039.38,38.21
RET-50719,2024-08-06 00:36:50.456062288,North,Online,Clothing,Credit Card,5,1237.29,0.1,3.3,5.0,249,6186.45,5567.8,3238.52,2329.28,41.83
RET-50720,2024-08-06 20:06:08.409343712,West,Store,Beauty,Net Banking,8,1073.73,0.0,3.7,7.0,181,8589.84,8589.84,6286.85,2302.99,26.81
RET-50721,2024-08-07 15:35:26.362625136,North,Online,Beauty,Net Banking,8,1601.97,0.1,4.3,1.0,108,12815.76,11534.18,5744.89,5789.29,50.19
RET-50722,2024-08-08 11:04:44.315906560,East,Store,Furniture,Debit Card,10,1879.54,0.15,3.6,6.0,66,18795.4,15976.09,9397.61,6578.48,41.18
RET-50723,2024-08-09 06:34:02.269187984,East,Store,Clothing,Cash,4,1254.72,0.1,4.1,5.0,34,5018.88,4516.99,2211.06,2305.93,51.05
RET-50724,2024-08-10 02:03:20.222469408,West,Store,Beauty,Cash,3,832.89,0.15,3.9,2.0,58,2498.67,2123.87,1479.22,644.65,30.35
RET-50725,2024-08-10 21:32:38.175750832,North,Online,Furniture,Debit Card,5,2214.35,0.1,4.8,5.0,66,11071.75,9964.58,7893.35,2071.23,20.79
RET-50726,2024-08-11 17:01:56.129032256,North,Online,Furniture,Credit Card,11,1306.81,0.0,4.5,1.0,132,14374.91,14374.91,9518.74,4856.17,33.78
RET-50727,2024-08-12 12:31:14.082313680,West,Online,Electronics,UPI,12,648.85,0.2,4.1,6.0,42,7786.2,6228.96,4953.37,1275.59,20.48
RET-50728,2024-08-13 08:00:32.035595104,East,Wholesale,Beauty,Credit Card,11,1285.92,0.05,5.0,4.0,103,14145.12,13437.86,9217.68,4220.18,31.41
RET-50729,2024-08-14 03:29:49.988876528,North,Online,Beauty,UPI,6,771.91,0.0,4.2,3.0,12,4631.46,4631.46,3522.78,1108.68,23.94
RET-50730,2024-08-14 22:59:07.942157952,East,Store,Electronics,Cash,14,222.66,0.1,3.6,7.0,242,3117.24,2805.52,1827.83,977.69,34.85
RET-50731,2024-08-15 18:28:25.895439376,West,Online,Office Supplies,Debit Card,8,616.19,0.0,5.0,1.0,152,4929.52,4929.52,3813.17,1116.35,22.65
RET-50732,2024-08-16 13:57:43.848720800,East,Online,Clothing,Credit Card,6,898.3,0.05,3.7,7.0,124,5389.8,5120.31,2631.46,2488.85,48.61
RET-50733,2024-08-17 09:27:01.802002224,South,Online,Beauty,Net Banking,9,853.3,0.1,3.8,6.0,83,7679.7,6911.73,4457.3,2454.43,35.51
RET-50734,2024-08-18 04:56:19.755283648,North,Store,Office Supplies,Credit Card,13,422.79,0.0,3.3,2.0,186,5496.27,5496.27,3176.59,2319.68,42.2
RET-50735,2024-08-19 00:25:37.708565072,South,Online,Beauty,UPI,7,915.41,0.15,3.9,4.0,106,6407.87,5446.69,3096.1,2350.59,43.16
RET-50736,2024-08-19 19:54:55.661846496,North,Wholesale,Furniture,Debit Card,2,1516.31,0.05,4.5,2.0,32,3032.62,2880.99,1949.3,931.69,32.34
RET-50737,2024-08-20 15:24:13.615127920,South,Wholesale,Clothing,Cash,5,547.68,0.1,2.8,2.0,22,2738.4,2464.56,1282.41,1182.15,47.97
RET-50738,2024-08-21 10:53:31.568409344,East,Online,Beauty,Cash,14,1357.48,0.1,3.9,9.0,79,19004.72,17104.25,13496.42,3607.83,21.09
RET-50739,2024-08-22 06:22:49.521690768,North,Store,Clothing,Debit Card,7,307.73,0.05,2.9,3.0,50,2154.11,2046.4,1208.05,838.35,40.97
RET-50740,2024-08-23 01:52:07.474972192,North,Online,Office Supplies,Cash,3,1595.28,0.15,4.9,5.0,248,4785.84,4067.96,2054.98,2012.98,49.48
RET-50741,2024-08-23 21:21:25.428253616,West,Online,Furniture,UPI,13,794.91,0.15,4.0,6.0,89,10333.83,8783.76,4912.41,3871.35,44.07
RET-50742,2024-08-24 16:50:43.381535040,East,Store,Beauty,UPI,6,480.71,0.1,4.9,4.0,199,2884.26,2595.83,1565.94,1029.89,39.67
RET-50743,2024-08-25 12:20:01.334816464,East,Online,Furniture,Credit Card,5,2360.13,0.1,3.9,3.0,105,11800.65,10620.58,6553.82,4066.76,38.29
RET-50744,2024-08-26 07:49:19.288097888,East,Store,Furniture,Net Banking,2,1552.89,0.15,2.9,5.0,206,3105.78,2639.91,1278.28,1361.63,51.58
RET-50745,2024-08-27 03:18:37.241379312,South,Store,Clothing,UPI,14,2126.78,0.0,3.7,4.0,184,29774.92,29774.92,16194.78,13580.14,45.61
RET-50746,2024-08-27 22:47:55.194660736,West,Wholesale,Electronics,Debit Card,12,1403.39,0.15,5.0,3.0,41,16840.68,14314.58,9471.28,4843.3,33.83
RET-50747,2024-08-28 18:17:13.147942160,East,Online,Furniture,Credit Card,6,1437.15,0.05,4.0,5.0,90,8622.9,8191.75,4679.61,3512.14,42.87
RET-50748,2024-08-29 13:46:31.101223584,West,Wholesale,Clothing,UPI,7,893.81,0.0,4.7,3.0,203,6256.67,6256.67,3760.87,2495.8,39.89
RET-50749,2024-08-30 09:15:49.054505008,South,Store,Electronics,Cash,4,1508.39,0.05,3.4,4.0,237,6033.56,5731.88,4066.72,1665.16,29.05
RET-50750,2024-08-31 04:45:07.007786432,East,Store,Furniture,Cash,14,1085.76,0.05,3.7,5.0,110,15200.64,14440.61,10594.03,3846.58,26.64
RET-50751,2024-09-01 00:14:24.961067856,North,Store,Electronics,Debit Card,13,757.09,0.2,4.6,6.0,80,9842.17,7873.74,5219.57,2654.17,33.71
RET-50752,2024-09-01 19:43:42.914349280,West,Store,Office Supplies,Cash,3,1013.82,0.05,4.9,3.0,20,3041.46,2889.39,1799.23,1090.16,37.73
RET-50753,2024-09-02 15:13:00.867630704,South,Online,Electronics,Debit Card,4,500.92,0.05,4.7,2.0,120,2003.68,1903.5,1188.95,714.55,37.54
RET-50754,2024-09-03 10:42:18.820912128,East,Online,Electronics,UPI,13,1126.52,0.15,,4.0,103,14644.76,12448.05,7230.34,5217.71,41.92
RET-50755,2024-09-04 06:11:36.774193552,North,Online,Furniture,Debit Card,4,1523.6,0.15,2.9,5.0,241,6094.4,5180.24,4231.43,948.81,18.32
RET-50756,2024-09-05 01:40:54.727474976,East,Online,Clothing,Cash,6,1241.55,0.1,3.0,6.0,173,7449.3,6704.37,3509.23,3195.14,47.66
RET-50757,2024-09-05 21:10:12.680756400,East,Online,Electronics,Credit Card,12,1654.32,0.15,3.5,4.0,108,19851.84,16874.06,12689.66,4184.4,24.8
RET-50758,2024-09-06 16:39:30.634037824,South,Online,Office Supplies,Debit Card,4,936.33,0.0,3.7,3.0,114,3745.32,3745.32,2177.94,1567.38,41.85
RET-50759,2024-09-07 12:08:48.587319240,South,Store,Furniture,Net Banking,12,1169.73,0.1,4.3,2.0,79,14036.76,12633.08,9766.98,2866.1,22.69
RET-50760,2024-09-08 07:38:06.540600664,West,Online,Office Supplies,Credit Card,10,1166.14,0.0,2.7,2.0,142,11661.4,11661.4,9305.97,2355.43,20.2
RET-50761,2024-09-09 03:07:24.493882088,West,Store,Furniture,Debit Card,3,3991.52,0.0,3.0,4.0,205,11974.56,11974.56,8288.25,3686.31,30.78
RET-50762,2024-09-09 22:36:42.447163512,North,Online,Beauty,Cash,1,493.3,0.2,4.1,2.0,237,493.3,394.64,301.59,93.05,23.58
RET-50763,2024-09-10 18:06:00.400444936,West,Online,Furniture,UPI,3,4227.21,0.2,4.0,4.0,103,12681.63,10145.3,7842.05,2303.25,22.7
RET-50764,2024-09-11 13:35:18.353726360,North,Online,Beauty,Debit Card,8,714.8,0.1,3.7,6.0,33,5718.4,5146.56,3034.37,2112.19,41.04
RET-50765,2024-09-12 09:04:36.307007784,East,Wholesale,Beauty,Debit Card,14,921.92,0.05,5.0,4.0,226,12906.88,12261.54,6269.84,5991.7,48.87
RET-50766,2024-09-13 04:33:54.260289208,East,Store,Electronics,Cash,7,1370.95,0.15,3.3,4.0,139,9596.65,8157.15,6579.66,1577.49,19.34
RET-50767,2024-09-14 00:03:12.213570632,West,Wholesale,Beauty,Cash,2,1666.42,0.05,4.5,5.0,35,3332.84,3166.2,2314.27,851.93,26.91
RET-50768,2024-09-14 19:32:30.166852056,East,Online,Furniture,Net Banking,1,1126.19,0.1,4.0,3.0,57,1126.19,1013.57,787.32,226.25,22.32
RET-50769,2024-09-15 15:01:48.120133480,West,Online,Office Supplies,Net Banking,3,1322.96,0.0,3.7,3.0,42,3968.88,3968.88,1916.19,2052.69,51.72
RET-50770,2024-09-16 10:31:06.073414904,North,Store,Beauty,UPI,7,2817.57,0.1,3.4,5.0,186,19722.99,17750.69,13195.94,4554.75,25.66
RET-50771,2024-09-17 06:00:24.026696328,West,Online,Furniture,Cash,7,6143.38,0.0,2.8,2.0,90,43003.66,43003.66,31972.15,11031.51,25.65
RET-50772,2024-09-18 01:29:41.979977752,West,Online,Office Supplies,Credit Card,5,1495.28,0.05,3.1,7.0,100,7476.4,7102.58,5201.5,1901.08,26.77
RET-50773,2024-09-18 20:58:59.933259176,North,Online,Office Supplies,Net Banking,9,1799.55,0.05,3.7,5.0,154,16195.95,15386.15,12591.36,2794.79,18.16
RET-50774,2024-09-19 16:28:17.886540600,West,Online,Clothing,Cash,4,1077.37,0.1,3.4,6.0,211,4309.48,3878.53,3083.77,794.76,20.49
RET-50775,2024-09-20 11:57:35.839822024,North,Online,Clothing,Net Banking,4,3349.66,0.1,3.4,4.0,196,13398.64,12058.78,9435.17,2623.61,21.76
RET-50776,2024-09-21 07:26:53.793103448,North,Wholesale,Office Supplies,Cash,14,1068.06,0.15,3.9,3.0,143,14952.84,12709.91,7673.36,5036.55,39.63
RET-50777,2024-09-22 02:56:11.746384872,South,Store,Clothing,UPI,8,1595.32,0.15,4.8,5.0,129,12762.56,10848.18,5851.91,4996.27,46.06
RET-50778,2024-09-22 22:25:29.699666296,West,Wholesale,Furniture,UPI,9,586.37,0.0,4.3,8.0,147,5277.33,5277.33,3333.63,1943.7,36.83
RET-50779,2024-09-23 17:54:47.652947720,East,Store,Office Supplies,Net Banking,9,207.25,0.2,4.0,6.0,200,1865.25,1492.2,723.58,768.62,51.51
RET-50780,2024-09-24 13:24:05.606229144,North,Online,Clothing,Credit Card,3,4962.31,0.15,3.3,3.0,237,14886.93,12653.89,8697.42,3956.47,31.27
RET-50781,2024-09-25 08:53:23.559510568,South,Wholesale,Electronics,Cash,9,2287.82,0.05,3.8,1.0,105,20590.38,19560.86,11581.16,7979.7,40.79
RET-50782,2024-09-26 04:22:41.512791992,West,Store,Clothing,Debit Card,11,2077.2,0.1,4.1,4.0,189,22849.2,20564.28,9908.71,10655.57,51.82
RET-50783,2024-09-26 23:51:59.466073416,North,Wholesale,Electronics,Net Banking,1,632.09,0.0,3.5,4.0,31,632.09,632.09,505.86,126.23,19.97
RET-50784,2024-09-27 19:21:17.419354840,South,Store,Clothing,Net Banking,6,403.33,0.0,4.2,2.0,58,2419.98,2419.98,1508.35,911.63,37.67
RET-50785,2024-09-28 14:50:35.372636264,West,Online,Furniture,Debit Card,4,988.37,0.05,3.9,3.0,112,3953.48,3755.81,2902.7,853.11,22.71
RET-50786,2024-09-29 10:19:53.325917688,North,Wholesale,Office Supplies,Cash,9,1242.5,0.1,4.3,7.0,222,11182.5,10064.25,6713.93,3350.32,33.29
RET-50787,2024-09-30 05:49:11.279199112,South,Online,Beauty,UPI,13,1832.81,0.0,5.0,3.0,66,23826.53,23826.53,14530.79,9295.74,39.01
RET-50788,2024-10-01 01:18:29.232480536,South,Online,Furniture,Net Banking,6,1160.7,0.2,4.1,5.0,75,6964.2,5571.36,3084.25,2487.11,44.64
RET-50789,2024-10-01 20:47:47.185761960,East,Online,Beauty,Credit Card,1,2627.0,0.15,4.2,6.0,28,2627.0,2232.95,1617.13,615.82,27.58
RET-50790,2024-10-02 16:17:05.139043384,East,Online,Clothing,Debit Card,9,1441.16,0.05,3.7,6.0,125,12970.44,12321.92,6740.09,5581.83,45.3
RET-50791,2024-10-03 11:46:23.092324808,South,Store,Electronics,Net Banking,5,1406.85,0.15,4.5,6.0,126,7034.25,5979.11,4771.6,1207.51,20.2
RET-50792,2024-10-04 07:15:41.045606232,East,Store,Clothing,Net Banking,10,2435.2,0.1,3.5,3.0,69,24352.0,21916.8,16731.53,5185.27,23.66
RET-50793,2024-10-05 02:44:58.998887656,East,Store,Clothing,UPI,2,750.47,0.05,4.0,5.0,45,1500.94,1425.89,950.03,475.86,33.37
RET-50794,2024-10-05 22:14:16.952169080,South,Wholesale,Beauty,Net Banking,4,1477.12,0.1,2.7,1.0,92,5908.48,5317.63,3871.71,1445.92,27.19
RET-50795,2024-10-06 17:43:34.905450504,South,Store,Clothing,Cash,6,806.98,0.0,5.0,2.0,152,4841.88,4841.88,2704.62,2137.26,44.14
RET-50796,2024-10-07 13:12:52.858731928,East,Wholesale,Electronics,Debit Card,12,747.19,0.1,4.7,6.0,53,8966.28,8069.65,5225.08,2844.57,35.25
RET-50797,2024-10-08 08:42:10.812013352,South,Wholesale,Beauty,UPI,8,3050.79,0.15,3.3,6.0,233,24406.32,20745.37,15205.14,5540.23,26.71
RET-50798,2024-10-09 04:11:28.765294776,South,Store,Clothing,Net Banking,9,2329.49,0.0,5.0,6.0,172,20965.41,20965.41,11951.44,9013.97,42.99
RET-50799,2024-10-09 23:40:46.718576200,North,Online,Furniture,Net Banking,10,1628.76,0.0,4.2,5.0,242,16287.6,16287.6,10003.43,6284.17,38.58
RET-50800,2024-10-10 19:10:04.671857616,South,Online,Furniture,Credit Card,9,2678.16,0.05,4.4,6.0,249,24103.44,22898.27,18351.44,4546.83,19.86
RET-50801,2024-10-11 14:39:22.625139040,West,Online,Furniture,Debit Card,13,1469.92,0.0,4.1,4.0,74,19108.96,19108.96,12019.61,7089.35,37.1
RET-50802,2024-10-12 10:08:40.578420464,East,Store,Office Supplies,Debit Card,4,2756.84,0.0,3.8,2.0,199,11027.36,11027.36,5738.96,5288.4,47.96
RET-50803,2024-10-13 05:37:58.531701888,West,Wholesale,Electronics,Debit Card,9,670.66,0.15,4.5,5.0,220,6035.94,5130.55,3056.29,2074.26,40.43
RET-50804,2024-10-14 01:07:16.484983312,East,Store,Furniture,Credit Card,4,1052.28,0.05,3.7,7.0,65,4209.12,3998.66,2215.98,1782.68,44.58
RET-50805,2024-10-14 20:36:34.438264736,East,Store,Furniture,UPI,8,1479.23,0.1,3.3,8.0,134,11833.84,10650.46,5117.72,5532.74,51.95
RET-50806,2024-10-15 16:05:52.391546160,West,Wholesale,Beauty,UPI,6,605.7,0.05,4.8,5.0,153,3634.2,3452.49,2785.89,666.6,19.31
RET-50807,2024-10-16 11:35:10.344827584,West,Store,Office Supplies,Net Banking,13,751.36,0.05,3.9,2.0,125,9767.68,9279.3,5754.19,3525.11,37.99
RET-50808,2024-10-17 07:04:28.298109008,North,Online,Furniture,Debit Card,1,521.39,0.1,4.6,5.0,131,521.39,469.25,297.59,171.66,36.58
RET-50809,2024-10-18 02:33:46.251390432,North,Store,Furniture,Cash,8,1789.82,0.15,3.9,4.0,26,14318.56,12170.78,5996.32,6174.46,50.73
RET-50810,2024-10-18 22:03:04.204671856,West,Store,Furniture,Net Banking,1,860.1,0.1,4.6,3.0,59,860.1,774.09,466.73,307.36,39.71
RET-50811,2024-10-19 17:32:22.157953280,East,Wholesale,Office Supplies,Cash,6,1377.52,0.05,2.8,5.0,105,8265.12,7851.86,4016.17,3835.69,48.85
RET-50812,2024-10-20 13:01:40.111234704,North,Store,Furniture,Net Banking,10,1623.01,0.1,4.5,3.0,179,16230.1,14607.09,7311.25,7295.84,49.95
RET-50813,2024-10-21 08:30:58.064516128,West,Online,Electronics,Cash,4,1047.46,0.05,4.3,4.0,112,4189.84,3980.35,2666.54,1313.81,33.01
RET-50814,2024-10-22 04:00:16.017797552,North,Wholesale,Furniture,Net Banking,5,1176.82,0.05,3.4,6.0,224,5884.1,5589.9,4394.61,1195.29,21.38
RET-50815,2024-10-22 23:29:33.971078976,East,Store,Beauty,UPI,10,1266.61,0.0,4.4,2.0,236,12666.1,12666.1,7167.69,5498.41,43.41
RET-50816,2024-10-23 18:58:51.924360400,East,Online,Clothing,UPI,11,1523.89,0.05,4.4,,27,16762.79,15924.65,10517.33,5407.32,33.96
RET-50817,2024-10-24 14:28:09.877641824,North,Store,Furniture,Cash,10,2744.91,0.1,4.0,4.0,89,27449.1,24704.19,15419.59,9284.6,37.58
RET-50818,2024-10-25 09:57:27.830923248,North,Online,Beauty,Net Banking,2,573.12,0.1,4.5,5.0,190,1146.24,1031.62,716.56,315.06,30.54
RET-50819,2024-10-26 05:26:45.784204672,East,Online,Furniture,UPI,5,1229.05,0.15,3.5,8.0,211,6145.25,5223.46,4140.91,1082.55,20.72
RET-50820,2024-10-27 00:56:03.737486096,East,Store,Clothing,Cash,11,537.69,0.05,3.4,3.0,107,5914.59,5618.86,2992.01,2626.85,46.75
RET-50821,2024-10-27 20:25:21.690767520,North,Store,Clothing,Credit Card,13,2936.98,0.1,3.0,4.0,59,38180.74,34362.67,23527.68,10834.99,31.53
RET-50822,2024-10-28 15:54:39.644048944,South,Online,Beauty,Net Banking,3,358.84,0.1,4.3,6.0,87,1076.52,968.87,753.45,215.42,22.23
RET-50823,2024-10-29 11:23:57.597330368,South,Online,Office Supplies,Cash,6,1291.07,0.15,4.1,5.0,17,7746.42,6584.46,4486.72,2097.74,31.86
RET-50824,2024-10-30 06:53:15.550611792,West,Store,Electronics,UPI,13,888.39,0.2,2.9,9.0,248,11549.07,9239.26,5464.34,3774.92,40.86
RET-50825,2024-10-31 02:22:33.503893216,East,Store,Office Supplies,Cash,2,802.91,0.1,4.4,6.0,59,1605.82,1445.24,726.07,719.17,49.76
RET-50826,2024-10-31 21:51:51.457174640,West,Online,Office Supplies,Debit Card,13,1833.27,0.05,4.6,5.0,82,23832.51,22640.88,15021.75,7619.13,33.65
RET-50827,2024-11-01 17:21:09.410456064,North,Online,Beauty,Net Banking,6,1630.23,0.15,5.0,3.0,244,9781.38,8314.17,5453.23,2860.94,34.41
RET-50828,2024-11-02 12:50:27.363737488,South,Store,Furniture,Credit Card,10,628.31,0.0,4.0,5.0,135,6283.1,6283.1,3853.97,2429.13,38.66
RET-50829,2024-11-03 08:19:45.317018912,East,Wholesale,Beauty,Cash,7,1560.22,0.1,5.0,8.0,150,10921.54,9829.39,5857.92,3971.47,40.4
RET-50830,2024-11-04 03:49:03.270300336,East,Store,Clothing,UPI,6,1394.12,0.15,3.0,5.0,159,8364.72,7110.01,3606.71,3503.3,49.27
